2026-04-15 11:20:45 - INFO - Experiment Name: exp_01
2026-04-15 11:20:45 - INFO - Starting training pipeline...
2026-04-15 11:20:46 - INFO - Using device: cuda
2026-04-15 11:20:46 - INFO - Seed is set to 42
2026-04-15 11:20:47 - INFO - Loss: BCEWithLogitsLoss()
2026-04-15 11:20:47 - INFO - LR: 0.001
2026-04-15 19:10:50 - INFO - Epoch 141/500 | Train Loss: 0.0003 | Val Loss: 0.0359 | Precision: 0.9891 | Recall: 1.0000
2026-04-15 19:12:00 - INFO - Epoch 142/500 | Train Loss: 0.0032 | Val Loss: 0.4307 | Precision: 0.9891 | Recall: 0.9972
2026-04-15 19:13:10 - INFO - Epoch 143/500 | Train Loss: 0.0213 | Val Loss: 0.0150 | Precision: 1.0000 | Recall: 0.9890
2026-04-15 19:14:20 - INFO - Epoch 144/500 | Train Loss: 0.0057 | Val Loss: 0.0036 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 19:15:30 - INFO - Epoch 145/500 | Train Loss: 0.0063 | Val Loss: 0.0013 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 19:16:40 - INFO - Epoch 146/500 | Train Loss: 0.0036 | Val Loss: 0.0013 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:17:50 - INFO - Epoch 147/500 | Train Loss: 0.0085 | Val Loss: 0.0193 | Precision: 0.9972 | Recall: 0.9972
2026-04-15 19:19:00 - INFO - Epoch 148/500 | Train Loss: 0.0179 | Val Loss: 0.0053 | Precision: 1.0000 | Recall: 0.9917
2026-04-15 19:20:10 - INFO - Epoch 149/500 | Train Loss: 0.0185 | Val Loss: 0.0036 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:21:20 - INFO - Epoch 150/500 | Train Loss: 0.0049 | Val Loss: 0.0038 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 19:22:39 - INFO - Epoch 151/500 | Train Loss: 0.0142 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:23:49 - INFO - Epoch 152/500 | Train Loss: 0.0015 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:24:58 - INFO - Epoch 153/500 | Train Loss: 0.0078 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:26:08 - INFO - Epoch 154/500 | Train Loss: 0.0002 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:27:18 - INFO - Epoch 155/500 | Train Loss: 0.0042 | Val Loss: 0.0006 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:28:27 - INFO - Epoch 156/500 | Train Loss: 0.0005 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:29:36 - INFO - Epoch 157/500 | Train Loss: 0.0070 | Val Loss: 0.0003 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:30:49 - INFO - Epoch 158/500 | Train Loss: 0.0003 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:31:59 - INFO - Epoch 159/500 | Train Loss: 0.0063 | Val Loss: 0.0023 | Precision: 0.9973 | Recall: 1.0000
2026-04-15 19:33:09 - INFO - Epoch 160/500 | Train Loss: 0.0018 | Val Loss: 0.0140 | Precision: 1.0000 | Recall: 0.9972
2026-04-15 19:34:19 - INFO - Epoch 161/500 | Train Loss: 0.0138 | Val Loss: 0.0006 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:35:29 - INFO - Epoch 162/500 | Train Loss: 0.0151 | Val Loss: 0.0057 | Precision: 0.9918 | Recall: 1.0000
2026-04-15 19:36:39 - INFO - Epoch 163/500 | Train Loss: 0.0187 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:37:55 - INFO - Epoch 164/500 | Train Loss: 0.0028 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:39:04 - INFO - Epoch 165/500 | Train Loss: 0.0034 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:40:14 - INFO - Epoch 166/500 | Train Loss: 0.0071 | Val Loss: 0.0004 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:41:24 - INFO - Epoch 167/500 | Train Loss: 0.0009 | Val Loss: 0.0002 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:42:35 - INFO - Epoch 168/500 | Train Loss: 0.0026 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:43:45 - INFO - Epoch 169/500 | Train Loss: 0.0066 | Val Loss: 0.0000 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:44:54 - INFO - Epoch 170/500 | Train Loss: 0.0207 | Val Loss: 0.0001 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:46:04 - INFO - Epoch 171/500 | Train Loss: 0.0113 | Val Loss: 0.0008 | Precision: 1.0000 | Recall: 1.0000
2026-04-15 19:47:14 - INFO - Epoch 172/500 | Train Loss: 0.0028 | Val Loss: 0.0004 | Precision: 1.0000 | Recall: 1.0000
